barcodes,L2-3 IT CTX-1,L4-5 IT CTX,L5 IT CTX,L5 NP CTX,L5 PT CTX,L6 CT CTX,L6 IT CTX,L6b CTX,Lamp5,Sst,Vip
10000_40400,0.32009092283808305,6.240950373773916e-5,6.240950373810046e-5,6.24095037380811e-5,6.240950373808388e-5,0.046719752624198925,0.06802243303414701,0.535511282274914,0.026612681613495455,6.24095036727581e-5,0.0027308800965368425
10000_41200,0.3041572311179151,5.836088868929059e-5,5.8360888689219955e-5,5.836088868923893e-5,5.836088868927169e-5,0.05704915903256688,0.16224332644274908,0.34008335116020477,0.13226313795830424,5.8360888674981446e-5,0.003911989844827937
10000_42000,0.4335267210489899,9.630403616365306e-5,9.630403592640349e-5,9.630403598433237e-5,9.630403598209415e-5,0.05146052540604458,0.07257399277388173,0.2677362528469073,0.01998152252921262,0.15322606269967282,0.0011097065512345541
10000_42800,0.3462442142139235,1.533594756414158e-5,1.533594727939707e-5,1.533594728018119e-5,1.53359472800704e-5,0.05134299093007424,0.08362701231199124,0.30812064999106087,0.1466963921782447,0.06372943455363063,1.7796203167109244e-4
10000_43600,0.06631923133321645,1.3622925677587402e-5,1.362292568093134e-5,2.6172971751218134e-5,0.028273836160757345,0.03398873326259974,0.003396193900023552,0.8280553696881153,0.032892641182022266,2.702468792907756e-4,0.00675032877086472
10000_44400,7.173706951506613e-5,7.173706941054356e-5,7.173706949310617e-5,7.173706949304307e-5,7.173706958966187e-5,0.08596870309009781,7.173706949165639e-5,0.5372924968040053,0.35427454303044653,7.173706940786568e-5,0.02196209758904958
10000_45200,3.2764849886288543e-6,3.2764851539266317e-6,3.2764849893780363e-6,0.35737458167673264,3.276484988493904e-6,0.050919616550378105,3.276485041445006e-6,0.5488823078641504,0.03444334166832057,0.005062132057622499,0.003301637757633769
10000_47600,6.126291293392671e-6,6.126291296567556e-6,6.126291293255828e-6,6.1262914932441205e-6,0.045344717628166754,0.0050835922382375,2.765614111022375e-5,0.9199709245516257,0.016825716884238968,3.6727263086930534e-4,0.012355614760375049
10800_20400,5.3068649268058095e-6,7.980501923808766e-5,5.306864929066797e-6,5.3068552945891984e-6,5.306864926374715e-6,0.09907103327340999,0.508550789658166,0.35625142203174387,0.036015108806806743,5.306875693652617e-6,5.306884864944683e-6
10800_21200,3.142662164019926e-5,3.142662163893924e-5,3.1426621640263225e-5,0.016004890534518902,3.142662163976481e-5,0.0095466181341164,0.5213763552123576,0.41872375857625294,0.023182754251218934,0.008713490750639853,0.002326426054336288
10800_22000,1.1026046775874272e-5,6.444873628109724e-4,0.4749497884459973,2.6853738553816373e-5,1.1026046829306001e-5,0.11957960228493138,1.102604682975028e-5,0.3339787322500037,1.1026046829387145e-5,0.06692450757411016,0.0038519241563283054
10800_22800,1.3023915068475247e-4,1.3023915123467868e-4,1.302391506968446e-4,1.3023915069345688e-4,1.3023915069588623e-4,1.3023915048088742e-4,1.3023915069235064e-4,0.9614864250297502,0.017554364061007223,1.3023915062645354e-4,0.019917297703437146
10800_24400,5.288086814042376e-5,5.288086792117629e-5,5.2880867922723134e-5,5.288086795448805e-5,5.288086794158067e-5,2.0005568003546607e-4,5.2880867811415334e-5,0.9600451790813562,0.021785250859179178,5.288086800454983e-5,0.01759934830373272
10800_25200,4.0474311051893294e-5,0.005979222413662024,4.0474311051941825e-5,4.047431105083623e-5,4.047431105447302e-5,1.2173878410415055e-4,4.04743110511467e-5,0.9454702153189697,0.041619054132794805,0.004540878467482868,0.002066519327726187
10800_26000,3.312499629721592e-5,3.312499618848626e-5,3.312499614663297e-5,0.0026796212860675014,3.312499614364929e-5,0.02377322752758651,3.312499613861338e-5,0.9403939477053509,0.027686387116125973,3.312499615460502e-5,0.005268066387799921
10800_26800,1.0850195606847924e-4,0.004130820690784547,1.0850195605965927e-4,1.085019560566744e-4,1.0850195606740699e-4,0.15277727779168257,1.0850195604324647e-4,0.7731869561901255,0.05376382646269652,0.0032674396542898545,0.012331169430125612
10800_27600,0.05270714232481828,1.1828507524425813e-6,1.1828494814324484e-6,1.182849481497868e-6,1.182849481257377e-6,0.22483671854860535,0.05117394493916641,0.6376394844013911,0.025879498778142718,0.0017998289770506347,0.005958650631628743
10800_28400,6.395085328846232e-5,6.395085310771392e-5,6.39508532883865e-5,6.395085328843374e-5,6.395085328842886e-5,0.07603549371247104,0.14535027046047946,0.6137866408199337,0.14136291487367617,0.002180125005821404,0.020964800861356575
10800_29200,0.24646668365361157,7.235307616819944e-6,7.235307702688295e-6,7.235307702805783e-6,7.235307702917652e-6,0.1855203856037523,0.05664627291571182,0.48937147791736396,0.021397226130310847,7.2353077071009215e-6,5.617772408171944e-4
10800_30000,0.0016771150213810632,1.192500389748837e-5,3.8527791729794964e-5,1.1925009135124701e-5,1.1925009135648582e-5,0.11691821848740659,0.30430311693808937,0.47092870075259197,0.0957575792502311,1.192501154401605e-5,0.010329041724857964
10800_30800,0.1110043226352977,4.3937286903978605e-5,4.3937286916260976e-5,4.393728691624235e-5,4.393728691632462e-5,0.2049301603537211,0.1129605548724853,0.5506984051784369,0.018451790315095015,4.3937286891470713e-5,0.001735080210419797
10800_31600,4.418996259770053e-5,2.4006332774787293e-5,2.4006332739712702e-5,2.400633273958999e-5,2.4006332739558e-5,8.062746337408955e-5,0.09120802183155773,0.8694092962923166,0.03795148497102728,5.177023766117687e-4,6.926517715212638e-4
10800_32400,0.32932877475263816,4.209460605646322e-5,4.2094606065676256e-5,4.2094606065683304e-5,0.012610900602881387,0.04860567120640005,0.14805150461891217,0.4335226362195566,0.026229694030247743,4.2094606055724913e-5,0.0014824401451203342
10800_33200,0.24350534353559752,3.509090325291434e-5,1.1682799883869264e-4,3.509090326547772e-5,0.012992225190628919,4.27973700688544e-5,0.23724158939924236,0.42870757445495605,0.05802149259066063,0.014767805699948153,0.004534161953540511
10800_34000,2.222041528480976e-8,2.2220310593632466e-8,2.2220415453305017e-8,2.2220415300707314e-8,0.3779134539794993,0.004255332197806067,0.10624116668054655,0.46476912328169423,0.04175895077240181,2.222041528452163e-8,0.005061861986080161
10800_34800,5.33870315595401e-5,5.338703229046197e-5,5.338703163807203e-5,2.528867362950397e-4,5.338703163579571e-5,0.17975018532056444,0.16262174064599866,0.4411262385013836,0.2059333186235057,0.01004869501329524,5.3387031833456575e-5
10800_35600,0.2854685887125052,0.14590172467701054,2.171299978445423e-4,2.17129997560997e-4,2.171299978444621e-4,0.13916964012922547,0.15884670216733418,0.2513694328682857,0.018158261455761895,2.1712999831334788e-4,2.1712999831364875e-4
10800_36400,2.193936076329968e-4,0.04640567463706529,0.06181310664598526,2.193936076354105e-4,2.1939360763300066e-4,0.2030048500439295,0.08318705754680014,0.45089905456880663,0.13501824366968662,0.015095237604629327,0.003918594460195683
10800_37200,0.2522945047851855,0.07363486159933004,1.1363499509565168e-4,1.1363499509564723e-4,1.136349950956466e-4,0.010458258697400991,0.09126697935941154,0.5388726085313382,0.028181492379035684,1.1363499528753403e-4,0.004836754667723395
10800_38000,0.24820389016375105,1.966973355725977e-5,0.04964341919440528,1.9669733556907398e-5,1.9669733556911816e-5,0.188454203844573,0.00273336414607403,0.49365076210954134,0.012372704314750039,1.9669733625990117e-5,0.004862977292608165
10800_38800,0.5826768359373675,7.129258542057171e-5,7.129258542645451e-5,0.014582914663894303,7.129258542639765e-5,7.129258542642765e-5,0.04659843519945849,0.3452680212025852,0.009743548034587594,7.129258535937888e-5,7.737820350475567e-4
10800_39600,0.48853550081168645,3.856365725908513e-5,0.004470980474471633,0.08774582755352418,3.856365726006258e-5,3.85636572606809e-5,0.08879210056405855,0.3185976577764073,0.010532023827878326,3.856365732354876e-5,0.0011716543628703553
10800_40400,0.43355669562665655,6.547786020043013e-5,6.547786025202799e-5,6.547786025190318e-5,6.547786025192084e-5,0.0728884242670375,0.05887814795615559,0.40902397721944317,0.018187032057048715,6.547786026941668e-5,0.007138333572432653
10800_41200,0.3674699815824074,9.115956551651378e-6,9.115956115952241e-6,9.11595611671868e-6,9.115956116598207e-6,0.0813836736848859,0.15863368501080938,0.33828967912771746,0.03950767421649118,0.011076379526581975,0.0036024630262058784
10800_42000,0.45174508348021036,1.1283404344186436e-5,1.1283404915583524e-5,1.1283404916063792e-5,1.1283404916358293e-5,0.0016110115011246928,0.22580240127248444,0.3079920857988768,0.009133928371162933,1.128340491717363e-5,0.0036590725521315056
10800_43600,1.614116378080768e-4,1.614116377156532e-4,1.614116378082686e-4,0.0511686766930237,0.603496402442287,0.00120050268741331,1.6141163745493186e-4,0.07995374891369975,1.6141163780653283e-4,0.25951018432520895,0.003863426749773958
10800_44400,3.1736093299659335e-5,3.173609330005299e-5,3.173609329976369e-5,2.194239786147613e-4,3.173609330081907e-5,0.22742026424017683,3.173609329107996e-5,0.7316651449344974,0.028242487223211255,0.009966407047668933,0.0023275921093394254
11600_20400,2.2768437148502407e-5,3.45941656329079e-5,5.376382075225325e-5,2.276843714850264e-5,2.2768437150571445e-5,2.276843714850059e-5,0.7564012816155408,0.2223905898479419,0.013725358968702911,2.276843699660019e-5,0.007280569395836627
11600_21200,4.673333861438443e-5,4.673333861470174e-5,4.673333861462532e-5,0.006312994783424427,4.673333861452147e-5,0.03624489453614014,0.617901002662914,0.3116868752938345,0.024412270138772223,4.673333860423202e-5,0.0032082958918520778
11600_22800,2.1580058592413176e-4,1.7644915917349525e-5,1.764491590803167e-5,1.7644915888783427e-5,0.043050917668059976,0.008277767184478691,1.7644915986458875e-5,0.6187559003407986,0.329593744726177,1.764491492017442e-5,1.7644915940900453e-5
11600_24400,1.7958475246237658e-4,1.795847523358273e-4,1.7958475245013868e-4,0.01357280745641745,1.7958475243261398e-4,2.0226618871152632e-4,1.7958475229866997e-4,0.9482212654878779,0.025609412689760216,1.7958475341643899e-4,0.011316739661836824
11600_25200,7.120364266539496e-5,7.120364272633769e-5,7.120364269505808e-5,0.005771388770674261,7.120364270122843e-5,0.04049999126660321,7.120364269099767e-5,0.9307373614507625,0.014973145322247463,7.120364278391105e-5,0.007590891333449544
11600_26000,4.89410440827887e-5,4.894104408380995e-5,4.8941044081507444e-5,8.848329736089144e-5,4.8941044084898436e-5,0.005355642316739521,4.8941044088323186e-5,0.9147417060351536,0.06388522777491511,4.8941044092027106e-5,0.01563529431131754
11600_26800,5.4601868799840854e-5,5.4601869068820355e-5,5.4601868800237645e-5,1.7188841353468615e-4,5.4601868806705935e-5,1.0338971924984506e-4,5.4601868800115666e-5,0.8111434276802489,5.460186880473225e-5,0.1714500254001689,0.016803657573717216
11600_27600,0.06417893715040218,0.00012527610017360936,1.2527610028133327e-4,1.2527610028135235e-4,1.2527610028141055e-4,2.67895704168224e-4,0.146590342345435,0.6176910485606479,1.2527610024610914e-4,0.1660032521027729,0.0046421436353099605
11600_28400,0.12180400459476196,3.84535237428168e-6,3.845352631514122e-6,3.845352273359291e-6,3.845352632650353e-6,0.21912584968449988,0.08471271500077426,0.5462706498994709,0.022316165916895815,3.845352619206433e-6,0.005751388141066267
11600_29200,0.06908011529194191,8.398174638579409e-6,1.2960393368533317e-5,8.398175076311235e-6,8.398175076388427e-6,0.42691985769961555,8.398175076331128e-6,0.372566129696646,0.06842254404797934,0.061135056256331054,0.0018297439142500472
11600_30000,0.07050665667288979,4.370045709295251e-5,4.370045711515515e-5,4.370045711514646e-5,4.370045711515377e-5,0.3399956064381035,2.4516461520302066e-4,0.5490694842348264,0.03928395355838974,4.370045708138231e-5,6.806321950678883e-4
11600_30800,0.07818209344677314,9.648769958555617e-5,9.648769958509313e-5,0.044604891893861416,9.648769958511109e-5,0.058967329352611626,0.1048448840783769,0.599543433850218,0.10087683289886806,0.01220408898330652,4.869823972284994e-4
11600_31600,0.3454950825645394,1.1605496068958364e-4,1.1605496068999224e-4,1.1605496069000134e-4,0.14128175266665252,0.026464156968376954,0.12003570651593432,0.3551594789772841,0.009801474812132976,1.1605496058544744e-4,0.0012981276524246354
11600_32400,1.048638964419377e-7,3.42246795902552e-8,3.422427339307036e-8,3.422427343191558e-8,0.6829547486699826,3.4224313731525016e-8,3.4224273386224505e-8,0.3053792494044533,0.008065024607830826,3.4225077725140014e-8,0.0036006671069451876
11600_33200,4.499790629214115e-5,4.499790629240161e-5,4.4997906292017056e-5,4.4997906292128593e-5,0.5473921394906752,0.05677475799893473,4.4997906291788296e-5,0.3764776076661025,0.016861402812437132,4.499790680320037e-5,0.002224104593586803
11600_34000,0.10391249992590816,9.68427942573326e-5,9.684279425564764e-5,9.684279425566805e-5,0.38976157234710423,0.03650631596127462,0.0753326716140791,0.3639042249970884,0.027653289611920043,9.684279426600161e-5,0.0025420543655908035
11600_34800,0.24059555375151037,6.889744056046826e-5,6.889744055493658e-5,6.889744055711862e-5,6.889744055729625e-5,0.08097128162768334,6.889744055711805e-5,0.6083309969308395,0.061232134719369495,6.889744056818461e-5,0.008456648327242059
11600_35600,0.30450486627529266,0.05030369341405194,5.764915352262805e-5,5.764915352262728e-5,5.764915352262434e-5,0.08542693978110028,0.018899607563180904,0.511198135765246,0.026701249075952595,2.3290989888945406e-4,0.00255965076571837
11600_36400,0.0596514238843322,4.902452613782788e-5,0.16492863291742652,9.880289723665516e-4,4.448360116397257e-5,0.2835083683739219,4.4483601163947304e-5,0.3165383914936852,0.1685006291878385,0.0057020498407733666,4.4483601189758946e-5
11600_37200,0.3893621019018806,5.818923741880624e-5,0.06295440766024019,5.818923741784896e-5,5.818923741784541e-5,0.07365234716075485,0.0515036209097785,0.38910700676910437,0.028570891550293243,5.818923740060972e-5,0.004616867098293165
11600_38000,0.5111753401222053,1.7375852653300364e-5,1.7375852652983895e-5,0.07816534022296373,1.7375852653089263e-5,1.7375852653026684e-5,0.25287257886460857,0.14377984161183563,0.012159722369783747,1.7375853304506876e-5,0.0017602975446861001
11600_38800,0.5348473603876699,2.0856107371585052e-4,2.085610737153893e-4,0.08037460673339472,2.0856107371534425e-4,0.0041120024119610556,0.11221723125116374,0.23640611361037137,0.03021195992071257,2.085610739749275e-4,9.9648138960512e-4
11600_39600,0.5504960205077924,1.462260064964786e-4,1.4622600647210392e-4,0.0011180708097082257,1.4622600647212026e-4,0.07064339041027688,0.14131297064335335,0.22136539122388676,0.010569244790940227,1.4622600655590765e-4,0.003910007588045324
11600_40400,0.5423492419165133,6.666765088459099e-5,6.666765088847454e-5,6.66676508841786e-5,0.003781726355392362,0.048878406781167616,0.0434226655806408,0.24512870372187223,0.10752311859079536,0.007408468784603185,0.001307665316357862
11600_41200,0.4441266519125179,3.094742854260997e-5,3.0947427481369754e-5,3.0947427588235144e-5,3.094742758768007e-5,0.05381803635950852,3.094742758771847e-5,0.4666781519248869,0.03145268061894547,3.09474276120422e-5,0.0037387946177415404
11600_42000,0.3504489132277272,1.9643229744680435e-5,1.9643229237178452e-5,2.6638471636787945e-5,3.033432860712254e-5,0.01249309770338662,0.09395115293258899,0.42320670993807735,1.9643229269621275e-5,0.08403731893456823,0.03574690477515621
11600_42800,0.33159698294031725,3.93685493183539e-5,3.9368550439785826e-5,3.9368550440825664e-5,3.93685504406676e-5,0.0972962008050736,3.9368550440774795e-5,0.4150873577570444,0.15347884394331895,0.002304403252748201,3.936855041714211e-5
11600_43600,1.0570774577921883e-4,1.0066677819671617e-4,1.0066677815205037e-4,1.0066677815157619e-4,0.006241371539401422,0.03071693197809303,1.0066677815583412e-4,0.3965087072297257,0.5636011511609256,0.0023227964552666853,1.006667781522952e-4
11600_44400,4.814454483308592e-5,4.814454467258326e-5,4.8144544696513675e-5,0.022809138357319722,4.814454470332752e-5,8.91726448385264e-5,4.814454469935659e-5,0.9409535800861942,0.012676095736669649,4.814454470182655e-5,0.023183145906671282
12400_20400,1.2537729049408062e-4,1.253772867660204e-4,1.2537729044628823e-4,1.253772904928523e-4,1.2537729049528004e-4,1.25377290494168e-4,1.2537729049533745e-4,0.6974583862229616,0.2925142842036771,0.009024311253066871,1.2537729061058595e-4
12400_22000,1.0613779180925906e-4,1.0613779192461363e-4,1.06137791810267e-4,0.0029233528994538696,1.0613779185687589e-4,0.03783383886591111,1.0613779183079271e-4,0.8742770401999945,1.0613779181029488e-4,0.08174246031378428,0.002586480969814071
12400_22800,1.2605305213085796e-5,1.260530654404303e-5,1.2605305212337028e-5,1.2605305213121619e-5,1.2605305220272488e-5,0.10391936320655526,1.2605305229500084e-5,0.8635718018285737,0.016329821619920103,1.2605305174455353e-5,0.01609077620714412
12400_24400,1.2120016389561475e-4,1.2120016207989884e-4,1.2120016354495462e-4,3.2270462202542546e-4,1.2120016387919169e-4,0.008997930281480075,1.2120016445255897e-4,0.9311079949222677,0.048279351783587644,1.2120016764090268e-4,0.010564817405145841
12400_25200,0.07470948207024022,4.394964240226282e-5,4.394964238335897e-5,4.394964248868505e-5,4.3949642383380493e-5,0.04147678771225034,4.3949642383386667e-5,0.8231363936966126,0.05356736926278708,4.394964238921357e-5,0.0068462694036794
12400_26000,1.833158798485344e-5,1.8331587717723397e-5,1.8331587986210212e-5,5.212731768502738e-5,5.590779456873897e-5,0.09596991069955235,0.0087286242278845,0.8537443215958402,0.03395478075355651,1.8331588810104774e-5,0.007421001258413746
12400_26800,0.09855699115458876,3.8445348616560985e-6,3.844535108986095e-6,3.8445351094719816e-6,3.844535109526477e-6,0.23186360167062411,0.06966375239113637,0.5757067034380818,0.02156717728313157,3.844535111788799e-6,0.0026225513871358792
12400_27600,0.03643210245487618,3.4885385327678012e-6,3.4885385540786936e-6,3.4885385425907436e-6,3.4885385428966276e-6,0.0808045538495581,0.1326526029239825,0.7244837709909852,0.02291820262022476,3.4885386678410392e-6,0.002691324467532989
12400_28400,0.005846867875259829,7.682714191337824e-6,7.682715555945916e-6,7.682715547906462e-6,7.682715548464472e-6,0.15278375968939176,0.17507344996421292,0.6383569690891095,0.025183148312591292,7.682716617624945e-6,0.0027173914919733483
12400_29200,0.07204706658195198,7.116637076823293e-5,7.116637065240371e-5,7.116637065241389e-5,1.1890402021914743e-4,0.18482256801672772,0.023630999592017924,0.5693760428103443,0.13989879667076924,0.009820956825185096,7.116637071144822e-5
12400_30000,0.23088847656456304,6.522758019928792e-5,0.02885387275485773,6.522758020701346e-5,6.522758019942684e-5,0.4328201205915342,3.0174568879324615e-4,0.27695517560468425,0.02630365501993361,6.522758020426407e-5,0.003616043454824013
12400_30800,4.474951498557527e-5,4.474951498632858e-5,4.474951498557271e-5,4.47495149855799e-5,0.4402574098106806,0.22305659641238698,4.4749514985593084e-5,0.3073035070766651,0.024782732889139444,4.474951500119464e-5,0.004331256721198042
12400_31600,0.3907007517672743,6.623986633097624e-5,6.623986632598368e-5,6.62398663259734e-5,0.006618000852805235,0.049120001495325714,0.003938840650743561,0.45092408934509887,0.08829892377363886,0.007369278095186392,0.002831394420944378
12400_32400,0.09699092340799205,4.816279853945871e-5,4.8162798541642286e-5,4.816279854162201e-5,0.3801067375474838,0.027330033260186275,0.01942805619380583,0.45289076364924974,0.022352404313239763,4.816279853468676e-5,7.084304338850624e-4
12400_33200,0.021481903926005266,5.843296944347691e-5,5.843296944216567e-5,5.843296944219348e-5,0.24406657207692828,0.20899742321374637,5.843296944219315e-5,0.471347566184207,0.048774276338261716,5.843296938875572e-5,0.005040093413692485
12400_34000,6.548379817991447e-5,6.548379817574116e-5,0.015044373736484545,6.548379818069084e-5,6.548379818043742e-5,0.30391530681908424,2.3090842106359582e-4,0.5548722184904367,0.12484346811708155,6.548379815913584e-5,7.663054249734746e-4
12400_34800,0.3453150622952229,0.08522867921704137,0.06653422799735471,8.879720666018102e-5,8.879720666019187e-5,0.13017650742051884,9.792753098289523e-5,0.3452970854069637,0.019065766826503915,5.303699743989875e-4,0.007576778917692414
12400_35600,0.22489138489856186,0.07451516617399231,0.03588635853978135,9.239368313229209e-5,9.239368313829392e-5,0.0917465096845431,0.06711472112481728,0.4750333681896279,0.02521572270460882,0.0021321231267668037,0.0032798581910299445
12400_36400,0.30505235474476156,0.06558337792546805,4.7834434881634884e-5,4.783443488162985e-5,0.021234202705382312,0.04413675025724521,0.31236829438680086,0.22209705745087086,0.0258888383046949,4.783443489464674e-5,0.003495620920118283
12400_37200,0.431793593344677,1.81449911459282e-5,0.11182102385535723,1.8144991165744123e-5,1.8144991145513977e-5,0.05894841877097628,0.1530919503612931,0.16528680606128762,0.06843959300988897,1.8144989885181627e-5,0.010546034633177374
12400_38000,0.4070810757992615,0.016667323272946642,9.532400153597793e-5,9.532400157829164e-5,9.532400153597729e-5,0.026008404295660353,0.12762758237576907,0.28900769731527703,0.07893553448800188,0.0536338420803724,7.525683680607603e-4
12400_38800,0.43579910959151613,0.00012288351556961771,1.228835155792601e-4,0.03591003184086519,1.2288351557944156e-4,1.2288351560159848e-4,0.41034672122160776,0.10442854560289133,0.010915832232150424,1.2288351503543477e-4,0.0019853419336041227
12400_39600,0.4648510761336481,1.0236985892987332e-6,1.0236985898140411e-6,0.31289994928394227,0.07494888007298589,1.0236985898410697e-6,0.04445968889411661,0.081193792083627,0.0214048657620335,1.023698652707981e-6,2.3765297522487653e-4
12400_40400,0.048997307714946106,1.4110787426671336e-6,1.4110797713852212e-6,2.5384746938924682e-5,1.4110797718350795e-6,0.11161213172095566,0.2525156097441799,0.35855244250503504,0.19949821948882254,0.028791363128721093,3.307712114725231e-6
12400_41200,0.33484283124032016,3.731576954535673e-5,3.731576937041888e-5,3.731576937061183e-5,3.731576937062186e-5,0.004554064643343937,0.1966025759272907,0.33431849496964694,0.104608148709742,3.731576928287598e-5,0.024887305662716498
12400_42000,0.5311202032266717,4.195103867258183e-7,4.1951073003124935e-7,4.1951073030979656e-7,1.438905139993268e-5,0.07519401027595274,0.05574025791398761,0.30664726194009156,0.020661417628881792,4.1951073062456745e-7,0.010620781920436952
12400_42800,6.299377145795444e-5,6.299377144948994e-5,6.299377145786632e-5,6.299377145794355e-5,6.299377145558516e-5,0.2671469149725679,6.299377147895869e-5,0.6816631240393917,0.04571214773977786,2.676974964871054e-4,0.004832153123017731
12400_43600,4.253000409426984e-5,4.2530004100897655e-5,4.2530004087931844e-5,0.01884246540830886,4.2530004085657805e-5,0.001264437892509998,4.253000403762131e-5,0.7815097552521805,0.19558198400467736,4.253000289539961e-5,0.002546177419021543
13200_20400,4.7693040690255865e-5,4.7693040693473485e-5,4.769304069595613e-5,4.7693040690248147e-5,4.7693040690259585e-5,0.09308781312199409,4.769304074007349e-5,0.6003960459788753,0.30396438399415154,4.769304065201924e-5,0.002217905620126657
13200_21200,8.529364115577135e-5,8.529363626490784e-5,8.529364135569613e-5,8.5293638678284045e-05,8.529364135761566e-5,0.12703401108165993,8.52936413609462e-5,0.8361282821943355,0.018134893522303377,0.005546182509999697,0.012644868851528213
13200_22000,3.0367744693893917e-4,1.4811650846809657e-5,1.4811650863042445e-5,1.4811650861816434e-5,1.4811650865146615e-5,1.3981980907677843e-4,2.1011712094969943e-4,0.9619323764789283,0.029868686076081726,0.0017685788889254671,0.005717497575662353
13200_22800,2.7539771522105136e-5,2.7539776897648246e-5,2.7539771523033952e-5,3.161579498915579e-5,2.753977148345251e-5,0.029018399452079298,2.7539771522437875e-5,0.9065599605823995,0.05030576600916285,0.003626064270540413,0.010320495027880131
13200_23600,6.885534135236737e-5,6.885534076050634e-5,6.88553412527329e-5,6.885534180299088e-5,6.885534135108698e-5,0.06132412729659133,6.885534133978194e-5,0.8802976091330738,0.05424196752884406,6.885533706000118e-5,0.0036543086565713825
13200_24400,2.7607344047347264e-5,2.760734404685104e-5,2.7607344047506273e-5,3.2905734476559505e-5,2.760734404736037e-5,0.03725799774690202,2.760734403947042e-5,0.9388104009525928,0.018891517970588516,4.7275937284779263e-4,0.0043963815023637266
13200_25200,0.25270292184515025,1.5714170770228507e-5,1.5714172291901692e-5,1.5714171998708938e-05,1.5714171997764856e-5,0.16415426453589846,0.032811257606514065,0.4229673491851634,0.053183720684703194,0.06817639818473878,0.005941231270773179
13200_26000,0.10108570948950649,3.8467605213394185e-7,3.846758288193999e-7,3.8467582677362804e-7,3.846758255014769e-7,0.34257687347334526,0.16153268279623642,0.2636854906593474,0.1303226471604303,3.846758269304561e-7,7.946730417740842e-4
13200_26800,0.05118878352959569,7.328619960254888e-6,7.328620170361157e-6,8.5668572012522e-6,2.4696744670705025e-5,0.21044172709171682,0.31758977771833347,0.3959545918674129,0.013448879068919863,7.328620639289788e-6,0.011320991261379346
13200_27600,0.05519844774754931,4.518524840152877e-5,4.518524834563439e-5,4.5185248345647515e-5,4.5185248345640895e-5,0.06404546029841547,0.1936493153445865,0.6650643721695384,0.017920262199195305,4.5185248386055344e-5,0.0038962159988905525
13200_28400,0.20564257976802586,6.955583631903789e-5,6.955583631018528e-5,6.955583631022171e-5,1.7306941058635686e-4,0.15428249809530428,6.955583630993897e-5,0.556006259884492,0.07103973353038892,0.011929313385756823,6.48322580196295e-4
13200_29200,7.870583749348712e-5,7.870583748548768e-5,0.02355575090146705,7.870583747738287e-5,7.870583748776336e-5,0.28675618932197044,0.09062171112269461,0.45023944378383385,0.06258436508894309,0.08543452246755504,4.931939635918569e-4
13200_30000,0.21174449774496443,3.910368437203276e-5,3.910368437454126e-5,3.910368437454386e-5,0.00661778877078411,0.12180714880863196,3.9103684374558104e-5,0.5917400821307314,0.06739703133710073,3.9103684368573776e-5,4.97932785923088e-4
13200_30800,0.05740356765932516,7.804413239246564e-5,0.09376577923768165,7.804413239387435e-5,7.804413239394944e-5,0.15687675937984719,7.804413239273557e-5,0.6003885706905955,0.06081263055582187,0.0303624718139548,7.804413320081287e-5
13200_31600,0.056216047841013236,2.2230242875512704e-4,2.2230242874115658e-4,2.2230242872450914e-4,2.2230242872446122e-4,0.6133317191028853,0.03767457636556509,0.15777737683449652,0.011656139162744314,0.1188847137843799,0.0035702171939703724
13200_32400,0.15098984490977607,5.7295308495654924e-5,5.729530849409999e-5,5.7295308494112376e-5,0.14802423545818588,0.07406808934857483,5.7295308438520255e-5,0.562667241300531,0.050014704324881046,0.005266997474033917,0.00873970595009495
13200_33200,0.4072743714974786,0.07089829381001986,1.4028434502835863e-4,1.4028434495189725e-4,1.4028434502851608e-4,0.09313568365503107,1.4028434502879057e-4,0.3039730670345828,0.11023876358072301,0.008678722593916373,0.005239960448210567
13200_34000,0.19941761962578936,0.14205809322567056,1.0654933357520098e-4,1.0654933357519953e-4,1.0654933357519427e-4,0.04182174418903374,0.3112794779409453,0.28146122300317566,0.01766888609810861,1.0654933366362497e-4,0.005866758582887579
13200_34800,0.2934124612688674,0.11790958234188025,0.02364433879235854,6.615313681219448e-5,0.12586218951028896,0.11478841504078469,6.615313681220373e-5,0.300466880467912,0.02345746449924095,6.615313665343756e-5,2.602086683893838e-4
13200_35600,0.5586827427070133,0.03765918753571159,2.161748571431647e-4,0.09518621752271463,2.1617485714314655e-4,0.020713216792611337,2.161748571431515e-4,0.265649900578315,0.017251566325193046,2.1617485601831252e-4,0.003992469110993427
13200_36400,0.5087467258551167,0.045913316196120595,0.10677882576054686,0.005958411161334346,1.2329270307507933e-4,0.0812591085849517,0.005463243887259187,0.2296346652001018,0.01319756098918486,4.179734497203064e-5,0.002883052317336751
13200_37200,0.6653745862904505,6.028853958378769e-5,6.0288539586072454e-5,0.04532278192754069,6.028853958039872e-5,0.0035742100230600907,0.014672719150941742,0.20077232261480277,0.05196239149448039,0.016212523780796486,0.0019275990991770183
13200_38000,0.6164570492969069,0.019179928858835706,9.029600250115784e-5,9.029600248953029e-5,9.029600250073693e-5,0.07289979244495848,0.023066395127803955,0.23847434228047235,0.02580511481173292,9.029600246850563e-5,0.0037561931693296424
13200_38800,0.45080454091410455,5.0149932347662207e-5,5.014993229723905e-5,5.014993229888244e-5,4.945077107733456e-4,0.05574622748237057,0.05149096018648925,0.33396960702098033,0.0921447926410723,0.013306149061699399,0.001892765185566526
